Date,Adj Close
1998-01-02,10.318014
1998-01-05,10.214318
1998-01-06,10.240242
1998-01-07,10.214318
1998-01-08,10.188391
1998-01-09,10.110622
1998-01-12,10.136545
1998-01-13,10.188391
1998-01-14,10.266166
1998-01-15,10.162470
1998-01-16,10.162470
1998-01-20,10.214318
1998-01-21,10.266166
1998-01-22,10.240242
1998-01-23,10.136545
1998-01-26,10.006919
1998-01-27,10.058765
1998-01-28,9.955064
1998-01-29,9.955064
1998-01-30,10.162470
1999-01-04,9.629875
1999-01-05,9.629875
1999-01-06,9.794956
1999-01-07,9.905010
1999-01-08,9.987554
1999-01-11,9.905010
1999-01-12,9.822468
1999-01-13,9.877498
1999-01-14,9.932524
1999-01-15,9.684899
1999-01-19,9.932524
1999-01-20,9.932524
1999-01-21,10.097610
1999-01-22,10.070094
1999-01-25,9.960037
1999-01-26,9.822468
1999-01-27,9.849987
1999-01-28,9.464791
1999-01-29,9.739925
2000-01-03,9.330647
2000-01-04,9.183476
2000-01-05,9.065737
2000-01-06,9.242348
2000-01-07,9.418951
2000-01-10,9.477819
2000-01-11,9.507254
2000-01-12,9.418951
2000-01-13,9.389518
2000-01-14,9.301211
2000-01-18,9.448384
2000-01-19,9.507254
2000-01-20,9.566120
2000-01-21,9.624990
2000-01-24,9.595551
2000-01-25,9.624990
2000-01-26,9.654426
2000-01-27,9.683861
2000-01-28,9.654426
2000-01-31,9.624990
2001-01-02,12.827353
2001-01-03,12.795991
2001-01-04,12.607811
2001-01-05,12.451003
2001-01-08,12.388276
2001-01-09,12.419636
2001-01-10,12.419636
2001-01-11,12.419636
2001-01-12,12.388276
2001-01-16,12.419636
2001-01-17,12.356912
2001-01-18,12.388276
2001-01-19,12.168733
2001-01-22,12.231457
2001-01-23,12.168733
2001-01-24,12.106008
2001-01-25,12.106008
2001-01-26,12.074646
2001-01-29,12.163714
2001-01-30,12.269093
2001-01-31,12.369459
2002-01-02,13.918818
2002-01-03,14.052396
2002-01-04,14.036366
2002-01-07,13.993623
2002-01-08,13.897449
2002-01-09,13.929504
2002-01-10,13.811954
2002-01-11,13.918818
2002-01-14,14.052396
2002-01-15,14.025677
2002-01-16,14.031023
2002-01-17,14.025677
2002-01-18,13.945533
2002-01-22,13.886754
2002-01-23,13.811954
2002-01-24,13.753181
2002-01-25,13.785237
2002-01-28,13.640980
2002-01-29,13.496707
2002-01-30,13.528768
2002-01-31,13.683720
2003-01-02,15.358771
2003-01-03,15.658702
2003-01-06,15.828468
2003-01-07,15.641725
2003-01-08,15.568160
2003-01-09,15.477610
2003-01-10,15.375751
2003-01-13,15.387068
2003-01-14,15.341791
2003-01-15,15.109769
2003-01-16,14.770224
2003-01-17,14.713634
2003-01-21,14.770224
2003-01-22,14.758904
2003-01-23,14.855117
2003-01-24,15.194656
2003-01-27,15.194656
2003-01-28,15.194656
2003-01-29,15.341791
2003-01-30,15.279543
2003-01-31,15.647384
2004-01-02,19.738350
2004-01-05,19.798182
2004-01-06,19.846048
2004-01-07,19.792200
2004-01-08,19.792200
2004-01-09,19.893913
2004-01-12,19.923820
2004-01-13,19.744335
2004-01-14,20.217010
2004-01-15,20.252899
2004-01-16,20.151184
2004-01-20,20.372562
2004-01-21,20.366581
2004-01-22,20.564022
2004-01-23,20.869165
2004-01-26,20.994816
2004-01-27,21.096519
2004-01-28,21.060631
2004-01-29,20.863182
2004-01-30,20.911049
2005-01-03,25.369278
2005-01-04,25.356745
2005-01-05,24.316927
2005-01-06,24.542431
2005-01-07,24.486052
2005-01-10,24.291870
2005-01-11,24.022518
2005-01-12,23.740635
2005-01-13,23.878435
2005-01-14,23.991190
2005-01-18,24.454727
2005-01-19,24.680229
2005-01-20,24.492313
2005-01-21,24.554960
2005-01-24,24.592539
2005-01-25,24.003725
2005-01-26,23.709316
2005-01-27,23.295885
2005-01-28,23.295885
2005-01-31,23.320946
2006-01-03,32.460922
2006-01-04,32.363037
2006-01-05,32.363037
2006-01-06,32.669716
2006-01-09,32.721912
2006-01-10,33.276508
2006-01-11,33.269997
2006-01-12,33.146011
2006-01-13,32.526150
2006-01-17,32.460922
2006-01-18,32.180340
2006-01-19,32.741474
2006-01-20,32.473969
2006-01-23,32.715374
2006-01-24,33.283039
2006-01-25,33.093822
2006-01-26,33.217785
2006-01-27,33.380901
2006-01-30,33.557079
2006-01-31,34.059494
2007-01-03,39.423046
2007-01-04,39.126144
2007-01-05,38.296112
2007-01-08,38.181396
2007-01-09,38.653767
2007-01-10,39.220619
2007-01-11,39.794216
2007-01-12,39.976418
2007-01-16,40.428547
