Date,Adj Close
1999-01-04,18.405602
1999-01-05,17.422512
1999-01-06,18.132524
1999-01-07,19.661774
1999-01-08,19.579803
1999-01-11,19.115610
1999-01-12,18.350986
1999-01-13,17.695593
1999-01-14,18.296370
1999-01-15,19.006382
1999-01-19,19.334074
1999-01-20,19.880238
1999-01-21,18.787916
1999-01-22,17.477129
1999-01-25,18.897144
1999-01-26,18.787916
1999-01-27,18.842529
1999-01-28,18.678688
1999-01-29,18.897144
2000-01-03,26.679888
2000-01-04,26.652624
2000-01-05,26.270309
2000-01-06,25.341839
2000-01-07,26.652624
2000-01-10,27.908789
2000-01-11,26.598009
2000-01-12,26.215693
2000-01-13,26.215693
2000-01-14,25.232609
2000-01-18,26.270309
2000-01-19,26.215693
2000-01-20,26.379541
2000-01-21,27.089556
2000-01-24,29.820354
2000-01-25,29.492651
2000-01-26,29.711123
2000-01-27,28.728033
2000-01-28,28.946493
2000-01-31,27.635714
2001-01-02,22.392574
2001-01-03,24.522598
2001-01-04,25.778763
2001-01-05,22.774883
2001-01-08,23.321043
2001-01-09,24.140285
2001-01-10,24.031052
2001-01-11,25.887999
2001-01-12,23.375662
2001-01-16,22.720272
2001-01-17,23.157200
2001-01-18,23.157200
2001-01-19,23.321043
2001-01-22,23.047966
2001-01-23,23.812593
2001-01-24,23.594128
2001-01-25,23.648743
2001-01-26,25.177992
2001-01-29,25.778763
2001-01-30,25.724154
2001-01-31,24.413366
2002-01-02,9.612421
2002-01-03,10.040611
2002-01-04,9.743501
2002-01-07,9.463865
2002-01-08,8.773518
2002-01-09,8.572532
2002-01-10,7.864708
2002-01-11,8.039479
2002-01-14,7.777323
2002-01-15,7.777323
2002-01-16,7.253009
2002-01-17,6.903467
2002-01-18,6.099518
2002-01-22,5.618897
2002-01-23,6.492753
2002-01-24,6.807342
2002-01-25,6.807342
2002-01-28,6.658787
2002-01-29,6.291767
2002-01-30,6.178165
2002-01-31,6.352937
2003-01-02,3.276962
2003-01-03,3.320655
2003-01-06,3.582812
2003-01-07,3.591550
2003-01-08,3.521642
2003-01-09,3.792537
2003-01-10,3.748844
2003-01-13,3.678936
2003-01-14,4.019740
2003-01-15,4.124602
2003-01-16,4.168295
2003-01-17,3.783798
2003-01-21,3.635242
2003-01-22,3.600289
2003-01-23,3.294439
2003-01-24,3.058498
2003-01-27,2.848773
2003-01-28,3.032282
2003-01-29,3.338132
2003-01-30,3.041021
2003-01-31,3.451733
2004-01-02,9.612421
2004-01-05,10.093043
2004-01-06,10.311506
2004-01-07,10.599878
2004-01-08,11.054283
2004-01-09,11.447520
2004-01-12,11.403829
2004-01-13,11.342658
2004-01-14,11.010593
2004-01-15,10.966900
2004-01-16,11.054283
2004-01-20,11.097979
2004-01-21,10.879514
2004-01-22,10.853298
2004-01-23,11.010593
2004-01-26,10.870774
2004-01-27,10.940685
2004-01-28,10.608617
2004-01-29,10.442585
2004-01-30,10.835820
2005-01-03,14.339984
2005-01-04,14.112782
2005-01-05,14.462325
2005-01-06,14.549710
2005-01-07,14.899252
2005-01-10,15.117718
2005-01-11,15.082766
2005-01-12,14.977900
2005-01-13,14.654574
2005-01-14,14.916729
2005-01-18,14.977900
2005-01-19,15.266273
2005-01-20,15.039070
2005-01-21,14.724483
2005-01-24,14.436110
2005-01-25,14.567189
2005-01-26,14.357464
2005-01-27,14.287554
2005-01-28,14.313767
2005-01-31,14.331246
2006-01-03,23.506741
2006-01-04,23.996099
2006-01-05,24.284472
2006-01-06,24.572847
2006-01-09,25.350574
2006-01-10,25.149590
2006-01-11,25.507870
2006-01-12,25.464180
2006-01-13,25.446705
2006-01-17,24.939869
2006-01-18,25.796242
2006-01-19,26.093359
2006-01-20,25.944799
