Date,Adj Close
1970-01-02,5.374499
1970-01-05,5.426075
1970-01-06,5.429754
1970-01-07,5.433434
1970-01-08,5.444489
1970-01-09,5.437121
1970-01-12,5.418704
1970-01-13,5.512638
1970-01-14,5.507111
1970-01-15,5.621310
1970-01-16,5.448171
1970-01-19,5.157160
1970-01-20,5.252937
1970-01-21,5.230834
1970-01-22,5.245568
1970-01-23,5.245568
1970-01-26,5.135059
1970-01-27,5.087171
1970-01-28,5.024550
1970-01-29,4.987710
1970-01-30,4.938902
1971-01-04,4.671425
1971-01-05,4.719931
1971-01-06,4.746050
1971-01-07,4.719931
1971-01-08,4.693812
1971-01-11,4.663962
1971-01-12,4.712467
1971-01-13,4.710604
1971-01-14,4.693812
1971-01-15,4.626652
1971-01-18,4.652770
1971-01-19,4.667696
1971-01-20,4.697543
1971-01-21,4.708736
1971-01-22,4.723664
1971-01-25,4.802020
1971-01-26,4.865447
1971-01-27,4.813209
1971-01-28,4.738588
1971-01-29,4.857983
1972-01-03,5.052722
1972-01-04,5.158935
1972-01-05,5.174107
1972-01-06,5.174107
1972-01-07,5.139965
1972-01-10,5.128583
1972-01-11,5.174107
1972-01-12,5.193069
1972-01-13,5.174107
1972-01-14,5.310666
1972-01-17,5.303078
1972-01-18,5.303078
1972-01-19,5.359979
1972-01-20,5.515503
1972-01-21,5.587581
1972-01-24,5.469987
1972-01-25,5.553438
1972-01-26,5.595165
1972-01-27,5.587581
1972-01-28,5.587581
1972-01-31,5.583783
1973-01-02,6.293668
1973-01-03,6.297519
1973-01-04,6.335985
1973-01-05,6.443700
1973-01-08,6.443700
1973-01-09,6.424467
1973-01-10,6.332139
1973-01-11,6.389844
1973-01-12,6.462939
1973-01-15,6.512944
1973-01-16,6.501405
1973-01-17,6.524490
1973-01-18,6.599505
1973-01-19,6.755309
1973-01-22,6.709143
1973-01-23,6.836092
1973-01-24,6.709143
1973-01-26,6.736073
1973-01-29,6.793778
1973-01-30,6.755309
1973-01-31,6.701447
1974-01-02,4.736099
1974-01-03,4.667812
1974-01-04,4.501979
1974-01-07,4.433694
1974-01-08,4.448322
1974-01-09,4.443444
1974-01-10,4.467833
1974-01-11,4.682444
1974-01-14,4.623913
1974-01-15,4.665373
1974-01-16,4.755607
1974-01-17,4.892180
1974-01-18,4.799506
1974-01-21,4.779997
1974-01-22,4.872672
1974-01-23,4.838526
1974-01-24,4.809263
1974-01-25,4.819017
1974-01-28,4.767804
1974-01-29,4.745852
1974-01-30,4.804384
