Date,Adj Close
2005-01-03,7.622935
2005-01-04,7.697504
2005-01-05,7.456596
2005-01-06,7.714709
2005-01-07,7.892520
2005-01-10,7.691771
2005-01-11,7.720445
2005-01-12,7.743391
2005-01-13,7.485275
2005-01-14,7.949881
2005-01-18,7.599995
2005-01-19,7.628671
2005-01-20,7.542635
2005-01-21,7.559841
2005-01-24,7.588521
2005-01-25,7.519694
2005-01-26,7.427920
2005-01-27,7.456596
2005-01-28,7.422180
2005-01-31,7.439390
2006-01-03,9.320418
2006-01-04,9.369244
2006-01-05,9.271587
2006-01-06,9.332625
2006-01-09,9.302104
2006-01-10,9.357038
2006-01-11,9.399763
2006-01-12,9.338728
2006-01-13,9.161719
2006-01-17,9.082371
2006-01-18,9.070164
2006-01-19,9.161719
2006-01-20,9.033543
2006-01-23,9.149513
2006-01-24,9.143406
2006-01-25,9.137306
2006-01-26,9.399763
2006-01-27,9.527944
2006-01-30,9.430282
2006-01-31,9.369244
2007-01-03,11.952834
2007-01-04,12.088296
2007-01-05,11.746417
2007-01-08,11.630307
2007-01-09,11.739969
2007-01-10,11.843178
2007-01-11,11.914134
2007-01-12,12.088296
2007-01-16,12.062494
2007-01-17,12.101198
2007-01-18,11.959286
2007-01-19,12.101198
2007-01-22,12.197953
2007-01-23,12.094746
2007-01-24,12.126997
2007-01-25,12.165706
2007-01-26,12.210854
2007-01-29,12.365672
2007-01-30,12.539835
2007-01-31,12.733351
2008-01-02,9.537648
2008-01-03,9.243658
2008-01-04,9.093243
2008-01-07,9.031712
2008-01-08,8.744556
2008-01-09,8.860785
2008-01-10,8.949666
2008-01-11,9.004362
2008-01-14,9.127430
2008-01-15,8.853946
2008-01-16,9.161613
2008-01-17,9.202636
2008-01-18,9.059056
2008-01-22,9.147938
2008-01-23,9.763272
2008-01-24,9.647043
2008-01-25,9.811131
2008-01-28,10.351255
2008-01-29,10.221351
2008-01-30,10.050426
2008-01-31,10.351255
2009-01-02,7.482453
2009-01-05,7.158411
2009-01-06,7.651838
2009-01-07,7.408808
2009-01-08,7.268881
2009-01-09,6.959564
2009-01-12,6.576607
2009-01-13,6.745991
2009-01-14,6.385127
2009-01-15,6.569242
2009-01-16,6.944834
2009-01-20,6.105271
2009-01-21,6.164188
2009-01-22,6.223104
2009-01-23,6.289386
2009-01-26,6.304115
2009-01-27,6.473499
2009-01-28,6.804909
2009-01-29,6.259927
2009-01-30,5.972707
2010-01-04,9.272974
2010-01-05,9.210585
2010-01-06,9.241781
2010-01-07,9.171589
2010-01-08,8.968815
2010-01-11,9.039010
2010-01-12,8.719246
2010-01-13,8.875228
2010-01-14,8.844033
2010-01-15,8.883027
2010-01-19,9.140393
2010-01-20,9.163789
2010-01-21,9.015610
2010-01-22,8.953218
2010-01-25,8.984412
2010-01-26,8.851831
2010-01-27,8.890829
2010-01-28,8.812834
2010-01-29,8.851831
2011-01-03,14.334681
2011-01-04,14.182441
2011-01-05,14.222502
2011-01-06,14.022191
2011-01-07,14.158403
2011-01-10,14.318655
2011-01-11,14.318655
2011-01-12,14.438849
2011-01-13,14.470896
2011-01-14,14.695253
2011-01-18,14.599099
2011-01-19,14.599099
2011-01-20,14.791399
2011-01-21,15.047809
