Date,Adj Close
1986-01-02,0.536299
1986-01-03,0.533163
1986-01-06,0.542571
1986-01-07,0.545707
1986-01-08,0.542571
1986-01-09,0.530026
1986-01-10,0.526890
1986-01-13,0.514345
1986-01-14,0.523754
1986-01-15,0.520617
1986-01-16,0.517481
1986-01-17,0.508072
1986-01-20,0.517481
1986-01-21,0.520617
1986-01-22,0.517481
1986-01-23,0.523754
1986-01-24,0.542571
1986-01-27,0.558252
1986-01-28,0.561389
1986-01-29,0.561389
1986-01-30,0.570798
1986-01-31,0.561389
1987-01-02,0.730746
1987-01-05,0.740155
1987-01-06,0.749563
1987-01-07,0.746428
1987-01-08,0.737019
1987-01-09,0.727610
1987-01-12,0.724474
1987-01-13,0.730746
1987-01-14,0.749563
1987-01-15,0.746428
1987-01-16,0.740155
1987-01-19,0.746428
1987-01-20,0.730746
1987-01-21,0.730746
1987-01-22,0.730746
1987-01-23,0.727610
1987-01-26,0.733883
1987-01-27,0.746050
1987-01-28,0.726838
1987-01-29,0.707627
1987-01-30,0.707627
1988-01-04,0.755899
1988-01-05,0.769642
1988-01-06,0.762771
1988-01-07,0.755899
1988-01-08,0.755899
1988-01-11,0.755899
1988-01-12,0.742155
1988-01-13,0.735283
1988-01-14,0.759335
1988-01-15,0.762771
1988-01-18,0.752463
1988-01-19,0.749027
1988-01-20,0.742155
1988-01-21,0.745591
1988-01-22,0.755899
1988-01-25,0.762771
1988-01-26,0.752463
1988-01-27,0.759335
1988-01-28,0.762771
1988-01-29,0.762771
1989-01-03,0.778026
1989-01-04,0.774231
1989-01-05,0.778026
1989-01-06,0.778026
1989-01-09,0.770435
1989-01-10,0.774231
1989-01-11,0.778026
1989-01-12,0.781821
1989-01-13,0.785616
1989-01-16,0.797002
1989-01-17,0.793207
1989-01-18,0.793207
1989-01-19,0.800797
1989-01-20,0.804592
1989-01-23,0.797002
1989-01-24,0.797002
1989-01-25,0.793207
1989-01-26,0.787437
1989-01-27,0.791335
1989-01-30,0.795233
1989-01-31,0.779641
1990-01-02,1.072767
1990-01-03,1.064353
1990-01-04,1.068560
1990-01-05,1.060146
1990-01-08,1.076974
1990-01-09,1.064353
1990-01-10,1.060146
1990-01-11,1.072767
1990-01-12,1.064353
1990-01-15,1.060146
1990-01-16,1.060146
1990-01-17,1.060146
1990-01-18,1.068560
1990-01-19,1.072767
1990-01-22,1.068560
1990-01-23,1.051732
1990-01-24,1.043319
1990-01-25,1.043319
1990-01-26,1.043319
1990-01-29,1.034905
1990-01-30,1.017317
1990-01-31,0.995764
1991-01-02,1.252144
1991-01-03,1.256781
1991-01-04,1.242868
1991-01-07,1.242868
1991-01-08,1.242868
1991-01-09,1.252144
1991-01-10,1.252144
1991-01-11,1.252144
1991-01-14,1.242868
1991-01-15,1.252144
1991-01-16,1.247506
1991-01-17,1.252144
1991-01-18,1.247506
1991-01-21,1.242868
1991-01-22,1.252144
1991-01-23,1.252144
1991-01-24,1.270694
1991-01-25,1.275331
1991-01-28,1.284606
1991-01-29,1.298519
1991-01-30,1.328505
1991-01-31,1.337993
1992-01-02,1.921972
1992-01-03,1.866482
1992-01-06,1.901793
1992-01-07,1.957284
1992-01-08,1.937105
1992-01-09,1.947195
1992-01-10,1.952239
1992-01-13,1.952239
1992-01-14,1.987550
1992-01-15,1.957284
1992-01-16,1.987550
1992-01-17,2.027907
1992-01-20,2.017818
1992-01-21,1.980467
1992-01-22,1.949682
1992-01-23,1.970206
1992-01-24,1.949682
1992-01-27,1.970206
1992-01-28,1.980467
1992-01-29,1.959943
1992-01-30,1.959943
1992-01-31,1.944551
1993-01-04,2.237098
1993-01-05,2.182799
1993-01-06,2.085063
1993-01-07,2.193660
1993-01-08,2.171941
1993-01-11,2.161081
1993-01-12,2.182799
1993-01-13,2.226238
1993-01-14,2.258818
1993-01-15,2.269676
1993-01-18,2.269676
1993-01-19,2.269676
1993-01-20,2.291397
1993-01-21,2.302256
1993-01-22,2.323975
1993-01-25,2.323975
1993-01-26,2.291397
1993-01-27,2.334836
1993-01-28,2.341463
1993-01-29,2.385642
1994-01-03,2.543419
1994-01-04,2.554979
1994-01-05,2.566540
1994-01-06,2.566540
1994-01-07,2.566540
1994-01-10,2.566540
1994-01-11,2.566540
1994-01-12,2.520297
1994-01-13,2.659029
1994-01-14,2.682150
1994-01-17,2.705273
1994-01-18,2.751516
1994-01-19,2.705273
1994-01-20,2.659029
1994-01-21,2.647467
1994-01-24,2.682150
1994-01-25,2.647467
1994-01-26,2.647467
1994-01-27,2.693713
1994-01-28,2.668321
1994-01-31,2.703586
1995-01-03,2.983359
1995-01-04,2.983359
1995-01-05,2.921464
1995-01-06,2.896707
1995-01-09,2.896707
