Date,Adj Close
2005-01-03,7.880404
2005-01-04,7.915195
2005-01-05,7.654253
2005-01-06,7.764430
2005-01-07,7.689048
2005-01-10,7.712240
2005-01-11,7.689048
2005-01-12,7.712240
2005-01-13,7.752831
2005-01-14,7.880404
2005-01-18,7.944193
2005-01-19,7.915195
2005-01-20,7.863004
2005-01-21,7.886200
2005-01-24,7.839813
2005-01-25,7.828215
2005-01-26,7.949988
2005-01-27,7.944193
2005-01-28,8.002175
2005-01-31,8.002175
2006-01-03,13.964908
2006-01-04,14.124505
2006-01-05,14.290244
2006-01-06,14.449840
2006-01-09,14.578752
2006-01-10,14.769038
2006-01-11,14.621714
2006-01-12,14.621714
2006-01-13,14.695374
2006-01-17,14.437560
2006-01-18,14.351627
2006-01-19,14.406872
2006-01-20,14.578752
2006-01-23,14.670825
2006-01-24,14.873391
2006-01-25,15.174176
2006-01-26,15.462678
2006-01-27,16.088799
2006-01-30,15.714353
2006-01-31,15.892370
2007-01-03,22.044785
2007-01-04,22.382759
2007-01-05,21.987398
2007-01-08,21.719568
2007-01-09,21.706814
2007-01-10,22.000153
2007-01-11,21.949129
2007-01-12,22.542177
2007-01-16,22.797258
2007-01-17,22.574062
2007-01-18,22.612329
2007-01-19,22.669718
2007-01-22,22.478413
2007-01-23,22.625082
2007-01-24,22.669718
2007-01-25,22.701607
2007-01-26,22.682480
2007-01-29,22.797258
2007-01-30,22.861021
2007-01-31,22.918409
2008-01-02,25.306555
2008-01-03,24.478344
2008-01-04,23.124268
2008-01-07,23.051968
2008-01-08,22.243475
2008-01-09,22.894213
2008-01-10,22.959944
2008-01-11,22.789042
2008-01-14,23.380625
2008-01-15,22.460390
2008-01-16,22.900784
2008-01-17,22.361794
2008-01-18,21.665041
2008-01-22,22.624714
2008-01-23,24.175982
2008-01-24,24.287724
2008-01-25,24.208843
2008-01-28,25.102789
2008-01-29,24.741264
2008-01-30,24.248274
2008-01-31,23.505508
2009-01-02,21.362392
2009-01-05,20.695242
2009-01-06,21.750427
2009-01-07,21.518967
2009-01-08,21.709579
2009-01-09,21.301117
2009-01-12,20.191475
2009-01-13,21.083279
2009-01-14,20.497820
2009-01-15,20.361662
2009-01-16,22.029543
2009-01-20,19.599215
2009-01-21,21.416849
2009-01-22,20.654394
2009-01-23,21.410044
2009-01-26,22.029543
2009-01-27,22.158886
2009-01-28,23.894835
2009-01-29,22.887304
2009-01-30,21.716387
2010-01-04,35.431259
2010-01-05,35.664406
2010-01-06,35.183968
2010-01-07,35.494846
2010-01-08,35.890488
2010-01-11,35.713860
2010-01-12,35.297016
2010-01-13,35.466591
2010-01-14,35.678528
2010-01-15,35.325279
2010-01-19,36.067108
2010-01-20,35.643208
2010-01-21,35.657326
2010-01-22,34.689415
2010-01-25,34.470406
2010-01-26,34.265526
2010-01-27,34.357365
2010-01-28,33.898129
2010-01-29,33.912262
2011-01-03,38.132072
2011-01-04,37.305183
2011-01-05,37.480797
2011-01-06,37.993038
2011-01-07,38.058891
2011-01-10,38.373554
2011-01-11,38.285736
2011-01-12,38.710171
2011-01-13,39.295574
2011-01-14,39.361439
2011-01-18,39.427284
2011-01-19,38.636986
2011-01-20,37.766193
2011-01-21,37.875954
2011-01-24,38.322327
2011-01-25,39.559010
