Date,Adj Close
1994-01-03,3.931929
1994-01-04,3.980274
1994-01-05,3.867471
1994-01-06,3.851355
1994-01-07,3.722442
1994-01-10,3.738556
1994-01-11,3.770784
1994-01-12,3.835240
1994-01-13,3.867471
1994-01-14,3.835240
1994-01-17,3.738556
1994-01-18,3.706327
1994-01-19,3.738556
1994-01-20,3.786897
1994-01-21,3.754670
1994-01-24,3.754670
1994-01-25,3.706327
1994-01-26,3.706327
1994-01-27,3.754670
1994-01-28,3.706327
1994-01-31,3.754670
1995-01-03,4.054651
1995-01-04,4.054651
1995-01-05,3.932839
1995-01-06,3.985042
1995-01-09,3.932839
1995-01-10,3.967642
1995-01-11,3.932839
1995-01-12,3.898035
1995-01-13,3.898035
1995-01-16,3.845829
1995-01-17,3.915435
1995-01-18,3.898035
1995-01-19,3.863231
1995-01-20,3.828426
1995-01-23,3.724014
1995-01-24,3.776222
1995-01-25,3.758819
1995-01-26,3.741415
1995-01-27,3.758819
1995-01-30,3.724014
1995-01-31,3.706614
1996-01-02,4.590256
1996-01-03,4.515315
1996-01-04,4.421634
1996-01-05,4.384163
1996-01-08,4.346691
1996-01-09,4.365427
1996-01-10,4.346691
1996-01-11,4.459104
1996-01-12,4.496579
1996-01-15,4.552783
1996-01-16,4.421634
1996-01-17,4.384163
1996-01-18,4.459104
1996-01-19,4.534049
1996-01-22,4.515315
1996-01-23,4.496579
1996-01-24,4.459104
1996-01-25,4.496579
1996-01-26,4.515315
1996-01-29,4.515315
1996-01-30,4.571518
1996-01-31,4.608992
1997-01-02,6.514693
1997-01-03,6.574831
1997-01-06,6.715146
1997-01-07,6.755236
1997-01-08,6.815371
1997-01-09,6.855461
1997-01-10,6.835416
1997-01-13,6.875505
1997-01-14,6.875505
1997-01-15,6.935644
1997-01-16,6.955689
1997-01-17,6.795324
1997-01-20,6.715146
1997-01-21,6.735190
1997-01-22,6.715146
1997-01-23,6.695097
1997-01-24,6.614919
1997-01-27,6.634963
1997-01-28,6.655009
1997-01-29,6.675054
1997-01-30,6.715146
1997-01-31,6.895550
1998-01-02,8.514251
1998-01-05,8.535275
1998-01-06,8.524765
1998-01-07,8.524765
1998-01-08,8.566809
1998-01-09,8.577321
1998-01-12,8.493229
1998-01-13,8.482720
1998-01-14,8.524765
1998-01-15,8.661412
1998-01-16,8.766527
1998-01-20,8.598342
1998-01-21,8.482720
1998-01-22,8.430159
1998-01-23,8.419650
1998-01-26,8.440672
1998-01-27,8.451183
1998-01-28,8.619369
1998-01-29,8.587835
1998-01-30,8.598342
1999-01-04,7.340566
1999-01-05,7.351769
1999-01-06,7.463840
1999-01-07,7.430220
1999-01-08,7.385390
1999-01-11,7.419011
1999-01-12,7.374185
1999-01-13,7.351769
1999-01-14,7.284528
1999-01-15,7.206078
1999-01-19,7.362975
1999-01-20,7.497458
1999-01-21,7.486251
1999-01-22,7.273323
1999-01-25,7.340566
1999-01-26,7.318149
1999-01-27,7.351769
1999-01-28,7.351769
1999-01-29,7.318149
2000-01-03,8.112124
2000-01-04,8.052031
2000-01-05,8.220282
2000-01-06,8.304408
2000-01-07,8.460645
2000-01-10,8.520730
2000-01-11,8.472659
2000-01-12,8.436602
2000-01-13,8.340460
2000-01-14,8.196246
2000-01-18,8.124137
2000-01-19,8.160195
2000-01-20,8.112124
2000-01-21,8.196246
2000-01-24,8.100102
2000-01-25,8.088087
2000-01-26,8.100102
2000-01-27,8.124137
2000-01-28,8.052031
2000-01-31,7.979924
2001-01-02,11.133644
2001-01-03,11.262212
2001-01-04,11.185066
2001-01-05,10.979367
2001-01-08,10.889375
2001-01-09,10.863659
2001-01-10,10.863659
2001-01-11,10.760810
2001-01-12,10.709380
2001-01-16,10.632245
2001-01-17,10.709380
2001-01-18,10.683673
2001-01-19,10.657959
2001-01-22,10.452250
2001-01-23,10.349401
2001-01-24,10.555102
2001-01-25,10.696526
2001-01-26,10.632245
2001-01-29,10.653332
2001-01-30,10.747952
2001-01-31,10.774693
2002-01-02,12.561489
2002-01-03,12.635761
2002-01-04,12.474104
2002-01-07,12.482843
2002-01-08,12.452259
2002-01-09,12.360506
2002-01-10,12.294964
2002-01-11,12.225058
2002-01-14,12.220692
2002-01-15,12.120194
2002-01-16,12.037183
2002-01-17,11.954165
2002-01-18,11.884263
2002-01-22,12.024078
2002-01-23,12.037183
2002-01-24,11.993492
2002-01-25,12.015336
2002-01-28,11.989120
2002-01-29,11.858042
2002-01-30,11.827461
2002-01-31,11.700753
2003-01-02,11.674320
2003-01-03,11.865326
2003-01-06,12.070299
2003-01-07,11.879296
2003-01-08,11.837365
2003-01-09,11.944520
2003-01-10,11.897934
2003-01-13,11.753519
2003-01-14,11.692953
2003-01-15,11.599787
2003-01-16,11.432078
2003-01-17,11.217780
2003-01-21,11.175856
2003-01-22,11.157222
2003-01-23,11.296978
2003-01-24,11.059395
2003-01-27,11.068716
2003-01-28,11.022123
2003-01-29,11.189830
2003-01-30,11.124614
2003-01-31,11.385494
2004-01-02,14.652162
2004-01-05,14.647198
2004-01-06,14.701776
2004-01-07,14.587663
2004-01-08,14.632318
2004-01-09,14.587663
2004-01-12,14.513228
2004-01-13,14.354453
2004-01-14,14.423920
2004-01-15,14.463611
2004-01-16,14.270103
2004-01-20,14.136133
2004-01-21,14.116288
2004-01-22,14.111323
2004-01-23,14.379262
2004-01-26,14.423920
2004-01-27,14.513228
2004-01-28,14.552923
2004-01-29,14.662080
2004-01-30,14.438802
2005-01-03,18.591669
2005-01-04,18.476286
2005-01-05,17.883669
2005-01-06,17.883669
2005-01-07,17.804993
2005-01-10,17.700102
2005-01-11,17.495571
2005-01-12,17.479834
2005-01-13,17.637177
2005-01-14,17.747309
2005-01-18,17.936108
2005-01-19,17.946600
2005-01-20,17.778770
2005-01-21,17.679121
2005-01-24,17.464104
2005-01-25,17.102238
2005-01-26,17.034054
2005-01-27,16.766592
2005-01-28,16.693169
2005-01-31,16.541075
2006-01-03,21.984015
2006-01-04,22.060984
2006-01-05,22.104963
2006-01-06,22.478779
2006-01-09,22.698681
2006-01-10,22.874599
2006-01-11,22.753653
2006-01-12,22.539249
2006-01-13,22.302862
2006-01-17,22.258883
2006-01-18,22.341343
2006-01-19,22.676685
2006-01-20,22.423805
2006-01-23,22.533758
2006-01-24,22.731661
2006-01-25,22.891083
2006-01-26,22.990038
2006-01-27,23.413340
2006-01-30,23.336372
2006-01-31,23.314384
2007-01-03,29.007315
2007-01-04,29.064390
2007-01-05,28.493608
2007-01-08,28.470772
2007-01-09,28.881739
2007-01-10,29.338375
2007-01-11,29.806412
2007-01-12,30.057556
2007-01-16,30.599798
2007-01-17,30.479944
2007-01-18,30.508482
2007-01-19,30.748207
2007-01-22,30.342955
2007-01-23,30.394318
2007-01-24,31.084961
2007-01-25,31.233368
2007-01-26,31.438850
2007-01-29,31.421732
2007-01-30,31.741360
2007-01-31,32.123795
2008-01-02,21.731953
2008-01-03,20.813286
2008-01-04,19.912510
2008-01-07,20.210777
2008-01-08,19.751442
2008-01-09,20.007957
2008-01-10,20.365879
2008-01-11,20.067612
2008-01-14,20.097435
2008-01-15,19.554583
2008-01-16,19.924437
2008-01-17,19.715649
2008-01-18,19.518789
2008-01-22,20.228674
2008-01-23,22.382189
2008-01-24,22.340422
2008-01-25,22.435875
2008-01-28,22.513426
2008-01-29,22.525358
2008-01-30,21.964611
2008-01-31,22.292709
2009-01-02,17.712999
2009-01-05,17.123192
2009-01-06,17.531034
2009-01-07,17.079264
2009-01-08,16.891029
2009-01-09,16.200836
2009-01-12,15.278481
2009-01-13,16.119265
2009-01-14,15.667502
2009-01-15,16.451811
2009-01-16,17.110645
2009-01-20,15.171810
2009-01-21,16.432995
2009-01-22,15.297302
2009-01-23,15.767892
2009-01-26,15.504363
2009-01-27,15.698876
2009-01-28,17.167109
2009-01-29,15.673773
2009-01-30,15.014955
2010-01-04,22.390696
2010-01-05,22.303543
2010-01-06,22.430916
2010-01-07,22.645439
2010-01-08,22.357174
2010-01-11,22.290138
2010-01-12,21.968359
2010-01-13,22.665554
2010-01-14,22.625326
2010-01-15,22.370586
2010-01-19,23.074486
2010-01-20,22.638739
2010-01-21,22.075617
2010-01-22,21.405235
2010-01-25,21.398531
2010-01-26,21.358315
2010-01-27,21.747128
2010-01-28,21.639872
2010-01-29,21.485683
2011-01-03,36.363522
2011-01-04,35.449577
2011-01-05,35.428806
2011-01-06,34.999531
2011-01-07,34.881832
2011-01-10,34.798740
2011-01-11,34.577187
2011-01-12,34.660259
2011-01-13,34.777985
2011-01-14,35.248787
2011-01-18,35.733459
2011-01-19,35.241867
2011-01-20,35.435726
2011-01-21,35.643444
2011-01-24,35.823467
2011-01-25,36.418900
2011-01-26,36.661236
2011-01-27,37.256683
2011-01-28,36.619686
2011-01-31,37.519772
2012-01-03,40.310612
2012-01-04,39.990124
2012-01-05,40.132553
2012-01-06,39.662506
2012-01-09,39.171089
2012-01-10,39.306404
2012-01-11,39.206703
2012-01-12,38.508736
2012-01-13,39.171089
2012-01-17,39.584167
2012-01-18,39.804951
2012-01-19,39.534309
2012-01-20,39.719490
2012-01-23,40.210899
2012-01-24,40.310612
2012-01-25,41.400284
2012-01-26,42.197945
2012-01-27,42.468578
2012-01-30,42.233551
2012-01-31,42.411610
2013-01-02,41.858528
2013-01-03,42.034752
2013-01-04,42.020069
2013-01-07,42.335785
2013-01-08,42.489983
2013-01-09,42.585426
2013-01-10,42.857090
2013-01-11,42.695568
2013-01-14,42.893810
2013-01-15,43.128754
2013-01-16,43.011284
2013-01-17,42.930511
2013-01-18,42.886459
2013-01-22,42.959888
2013-01-23,42.871777
2013-01-24,42.563400
2013-01-25,42.651508
2013-01-28,42.695568
2013-01-29,42.401875
2013-01-30,41.902592
2013-01-31,40.669079
2014-01-02,39.505272
2014-01-03,39.839600
2014-01-06,40.151150
2014-01-07,40.219536
2014-01-08,40.584274
2014-01-09,40.607059
2014-01-10,40.705849
2014-01-13,40.439903
2014-01-14,40.645061
2014-01-15,40.865421
2014-01-16,40.949009
2014-01-17,40.911011
2014-01-21,41.351734
2014-01-22,41.017391
2014-01-23,40.857826
2014-01-24,40.804634
2014-01-27,40.546280
2014-01-28,40.926205
2014-01-29,40.994595
2014-01-30,41.898830
2014-01-31,42.081203
2015-01-02,57.576889
2015-01-05,58.086693
2015-01-06,58.416111
2015-01-07,59.278862
2015-01-08,59.945534
2015-01-09,60.392586
2015-01-12,61.090630
2015-01-13,60.463181
2015-01-14,61.239655
2015-01-15,61.592602
2015-01-16,62.267120
2015-01-20,61.161221
2015-01-21,60.965141
2015-01-22,62.204376
2015-01-23,62.588684
2015-01-26,62.823982
2015-01-27,62.933777
2015-01-28,62.455345
2015-01-29,62.227894
2015-01-30,60.871021
2016-01-04,64.525574
2016-01-05,65.817696
2016-01-06,65.195854
2016-01-07,64.993958
2016-01-08,63.653385
2016-01-11,64.428658
2016-01-12,64.557869
2016-01-13,63.936039
2016-01-14,63.451485
2016-01-15,63.459572
2016-01-19,63.944103
2016-01-20,61.699043
2016-01-21,61.731350
2016-01-22,62.765045
2016-01-25,63.152679
2016-01-26,64.396370
2016-01-27,63.209209
2016-01-28,61.206421
2016-01-29,62.256275
2017-01-03,62.181061
2017-01-04,62.816257
2017-01-05,63.666447
2017-01-06,63.891209
2017-01-09,63.001934
2017-01-10,62.425369
2017-01-11,61.868351
2017-01-12,62.650135
2017-01-13,61.946526
2017-01-17,62.034477
2017-01-18,62.151745
2017-01-19,61.565407
2017-01-20,61.917210
2017-01-23,61.584949
2017-01-24,60.871574
2017-01-25,60.295010
2017-01-26,60.119110
2017-01-27,59.630497
2017-01-30,59.317783
2017-01-31,59.386189
